cycle,time,MAD,class
171,31,4.923128197543568,3
171,32,3.936922417510552,3
171,33,2.8015156803324133,3
171,34,1.6647604030760847,3
171,35,0.8963802557624837,3
171,36,0.4886291616756209,3
171,37,0.31028084216115265,3
171,38,0.22141880997221092,3
171,39,0.18213986114347927,3
171,40,0.20683127062612094,3
171,41,0.2937031721128678,3
171,42,0.42301998336238655,3
171,43,0.5587545847670718,3
171,44,0.6870289909440745,3
171,45,0.7854612716977498,3
171,46,0.846830967431119,3
171,47,0.8453995207833379,3
171,48,0.7678798667046636,3
171,49,0.6399395052981579,3
171,50,0.5292634724652281,3
171,51,0.4383192612187311,3
171,52,0.38579003633767095,3
171,53,0.40326368669990453,3
171,54,0.57774448200008,3
171,55,1.0036313543281596,3
171,56,1.7659895092861713,3
171,57,2.880975109852294,3
171,58,4.234445545513662,3
171,59,5.761162364012483,3
171,60,7.434675662575773,3
171,61,9.340216745779818,3
171,62,11.325421777816059,3
171,63,12.942578060055599,3
171,64,13.661709081874125,3
171,65,13.710857223859565,3
171,66,13.705901885046849,3
171,67,14.043435568751795,3
171,68,15.003219457306178,3
171,69,16.178308818270743,3
171,70,17.046742566335826,3
171,71,17.15679115263363,3
171,72,16.48489090714944,3
171,73,15.604172543866058,3
171,74,14.904916157281606,3
171,75,13.810996261539573,3
171,76,11.835740780022366,3
171,77,9.405536322958072,3
171,78,6.769922450377863,3
171,79,4.508683136529505,3
171,80,3.1496206674375573,3
171,81,2.9744907949986206,3
171,82,3.159120514707394,3
171,83,3.3568549080934744,3
171,84,3.889446460473488,3
171,85,5.232574691972975,3
171,86,7.187071245261322,3
171,87,9.52890453759203,3
171,88,12.145470406465266,3
171,89,15.143907378500343,3
171,90,18.0596438925799,3
171,91,20.761245478793953,3
171,92,23.372998785549388,3
171,93,25.633702861022716,3
171,94,27.356776527791762,3
171,95,28.560368068052277,3
171,96,28.959643064419275,3
171,97,28.96773137899726,3
171,98,28.33426831590658,3
171,99,26.397012008027545,3
171,100,22.491491938958333,3
172,9,5.58144693354993,3
172,10,6.70009603945155,3
172,11,6.631923111186676,3
172,12,5.335204339466343,3
172,13,3.554234392361992,3
172,14,1.9065677064769349,3
172,15,0.8159450860171078,3
172,16,0.4606690556320755,3
172,17,0.7868934463757425,3
172,18,1.3575150407090757,3
172,19,1.9712614548269296,3
172,20,2.301439628276349,3
172,21,2.4772279462504203,3
172,22,2.539518703298774,3
172,23,2.6831265617573723,3
172,24,2.9499694415468842,3
172,25,3.299017191838537,3
172,26,3.5658514697022716,3
172,27,3.6116311220610626,3
172,28,3.358779867173346,3
172,29,2.818206538486384,3
172,30,2.1828720940681277,3
172,31,1.5800873045389934,3
172,32,1.1626725114758176,3
172,33,0.9183332909884648,3
172,34,0.7548546289794218,3
172,35,0.645740461049393,3
172,36,0.5837500235402794,3
172,37,0.5336697587655025,3
172,38,0.4957940338446821,3
172,39,0.5121753714467503,3
172,40,0.5596439471915216,3
172,41,0.6139821159835662,3
172,42,0.6489631801754961,3
172,43,0.6777815307881453,3
172,44,0.7431758734860805,3
172,45,0.8079920523182528,3
172,46,0.8578953304264643,3
172,47,0.8815921904373809,3
172,48,0.8307745956973209,3
172,49,0.7346090694009592,3
172,50,0.6275104009371207,3
172,51,0.5372578491386475,3
172,52,0.4999028431915351,3
172,53,0.5143972867747311,3
172,54,0.6289547947065726,3
172,55,0.9633518821786919,3
172,56,1.568034933885655,3
172,57,2.426167664213627,3
172,58,3.51718727121416,3
172,59,4.848089878328722,3
172,60,6.632896582807188,3
172,61,8.91849101238444,3
172,62,11.410701140688872,3
172,63,13.809635461153727,3
172,64,15.342024150709795,3
172,65,15.804349177515284,3
172,66,15.797098688972739,3
172,67,15.775074310533572,3
172,68,16.223021688941483,3
172,69,17.05869743831125,3
172,70,17.811304607821324,3
172,71,17.987783374367222,3
172,72,17.46501572918371,3
172,73,16.556859412162687,3
172,74,15.925267067319563,3
172,75,15.02589366938803,3
172,76,13.322906649534392,3
172,77,11.201865368209019,3
172,78,8.824866206278994,3
172,79,6.639479097518392,3
172,80,4.755849154443172,3
172,81,3.7143002411492385,3
172,82,3.1479555471257834,3
172,83,2.816451207446154,3
172,84,3.139355693900094,3
172,85,4.822944169414828,3
172,86,7.701868625245372,3
172,87,11.401428684974887,3
172,88,15.615995113601988,3
172,89,20.213205326069392,3
172,90,24.800294385118132,3
172,91,29.04797603283014,3
172,92,32.529274428323234,3
172,93,34.5989853366849,3
172,94,35.37529162489856,3
172,95,35.20648123103873,3
172,96,34.191606619450596,3
172,97,32.47208859296782,3
172,98,29.5802781940058,3
172,99,24.96295001378877,3
172,100,19.2708313911017,3
173,9,2.766206154993605,3
173,10,3.2935600307114026,3
173,11,3.8517926446882953,3
173,12,4.038764649230313,3
173,13,3.626910513427704,3
173,14,2.6410948547316075,3
173,15,1.4966740564348517,3
173,16,0.7223211109859629,3
173,17,0.5444131014016862,3
173,18,0.9808876279165005,3
173,19,1.7300925878523687,3
173,20,2.4712429480535087,3
173,21,2.8035487422298155,3
173,22,2.7524998520591946,3
173,23,2.4772630949307595,3
173,24,2.2465103318802795,3
173,25,2.1641613112995635,3
173,26,2.310970079038652,3
173,27,2.6360472001363773,3
173,28,3.123706315155219,3
173,29,3.6747285652307338,3
173,30,4.168249073951921,3
173,31,4.437671119528072,3
173,32,4.299422727204783,3
173,33,3.6788396957809906,3
173,34,2.799039935363015,3
173,35,1.7897881765043484,3
173,36,0.9128062324585556,3
173,37,0.3807731660106565,3
173,38,0.19477842956137334,3
173,39,0.15947152713080717,3
173,40,0.17607824666153551,3
173,41,0.20639776716190925,3
173,42,0.2819628316200313,3
173,43,0.3916362788703794,3
173,44,0.5123875713907448,3
173,45,0.6021727707110253,3
173,46,0.6314539884026326,3
173,47,0.626439953581976,3
173,48,0.5839744736558051,3
173,49,0.5113738651213616,3
173,50,0.42366060968262226,3
173,51,0.3634416774867865,3
173,52,0.3561768856785561,3
173,53,0.42341654253443983,3
173,54,0.584379187110417,3
173,55,0.8241094471627953,3
173,56,1.119473780009111,3
173,57,1.4956922909150712,3
173,58,2.119068051186161,3
173,59,3.265316079150017,3
173,60,4.949112544044526,3
173,61,6.948168320486166,3
173,62,8.903185749330595,3
173,63,10.584978702279463,3
173,64,12.04391583659712,3
173,65,13.694973632937886,3
173,66,15.341447505105158,3
173,67,16.49565202848905,3
173,68,17.225057069163885,3
173,69,17.457265811513942,3
173,70,17.71351126841396,3
173,71,17.978749798710563,3
173,72,17.22891459677972,3
173,73,14.766199107535178,3
173,74,11.090421479272926,3
173,75,7.489230208685844,3
173,76,5.2435434809106365,3
173,77,4.291959507568323,3
173,78,4.187738822243277,3
173,79,4.149593489015274,3
173,80,3.511379204671454,3
173,81,2.477237547631155,3
173,82,1.9977590255791644,3
173,83,2.77209470952606,3
173,84,4.6360025859899325,3
173,85,7.302875099942198,3
173,86,10.607488884440892,3
173,87,14.225838116500569,3
173,88,17.679670643480215,3
173,89,20.743247806423575,3
173,90,23.33334972936945,3
173,91,25.18680482064013,3
173,92,26.03278765639955,3
173,93,26.147201562874336,3
173,94,25.96270848331293,3
173,95,25.867044713909856,3
173,96,25.756801666081415,3
173,97,25.351129888420516,3
173,98,24.080583807953456,3
173,99,21.77372367108628,3
173,100,18.417411922268666,3
174,9,2.56003734970595,3
174,10,3.7077030762000587,3
174,11,4.7563503941877165,3
174,12,5.205687643230542,3
174,13,4.784457806599051,3
174,14,3.7118192626854745,3
174,15,2.3519857182881188,3
174,16,1.1963853352382463,3
174,17,0.5855057688851046,3
174,18,0.6641160778940853,3
174,19,1.2605509945545703,3
174,20,1.8273299119458988,3
174,21,1.9997147557947517,3
174,22,1.8060123468072933,3
174,23,1.605645213669056,3
174,24,1.6313577779644177,3
174,25,2.0037107636588796,3
174,26,2.647287753803563,3
174,27,3.371120396834534,3
174,28,4.016971615594458,3
174,29,4.382970980278417,3
174,30,4.280128774903156,3
174,31,3.6491833158052174,3
174,32,2.853995136850651,3
174,33,1.9394491613990406,3
174,34,1.2219366469435249,3
174,35,0.8432081674855004,3
174,36,0.7200680586995111,3
174,37,0.6216227777316881,3
174,38,0.5087476959174219,3
174,39,0.4285438931557073,3
174,40,0.43675262246286206,3
174,41,0.4989323936070877,3
174,42,0.5827543789268858,3
174,43,0.6624314583223997,3
174,44,0.7410596215014672,3
174,45,0.7910258387265335,3
174,46,0.8049715597219395,3
174,47,0.7852355394060287,3
174,48,0.7411890657138243,3
174,49,0.6635732015141812,3
174,50,0.5455675004038654,3
174,51,0.42164442930921703,3
174,52,0.3711048433317171,3
174,53,0.45168518997315577,3
174,54,0.6498020970841162,3
174,55,0.9043578574731373,3
174,56,1.1994366843395754,3
174,57,1.6185893034961742,3
174,58,2.4411689352145514,3
174,59,3.8393163797159833,3
174,60,5.773262426038169,3
174,61,7.881189153298205,3
174,62,10.004286353713361,3
174,63,11.873735527932638,3
174,64,13.689770696830713,3
174,65,15.237145174732728,3
174,66,16.476817821406566,3
174,67,16.988173517051028,3
174,68,16.96352521410424,3
174,69,16.77273331643874,3
174,70,16.80818674355812,3
174,71,17.23190623832445,3
174,72,16.574457032191553,3
174,73,14.223212568066446,3
174,74,10.812478065163084,3
174,75,7.631596653777349,3
174,76,5.550165940077333,3
174,77,4.663585404056929,3
174,78,4.536015296975646,3
174,79,4.425905767194136,3
174,80,4.173705285294785,3
174,81,4.025061695245485,3
174,82,4.483986585256474,3
174,83,5.372386531776564,3
174,84,6.848574275389423,3
174,85,8.892734043750677,3
174,86,11.266166499094757,3
174,87,13.66097814332943,3
174,88,15.991688937893189,3
174,89,18.133501588346498,3
174,90,20.12834764919451,3
174,91,21.937752649726,3
174,92,23.18432676288398,3
174,93,24.083803020405355,3
174,94,24.862956861760814,3
174,95,25.375585208408324,3
174,96,25.7321791638998,3
174,97,25.617750754481484,3
174,98,24.566019815538393,3
174,99,22.457374896204808,3
174,100,18.834257524503368,3
175,9,0.8864593124006144,3
175,10,1.4071715331344419,3
175,11,1.7603315595931208,3
175,12,1.797889352186712,3
175,13,1.7082596931690113,3
175,14,1.6167484194193162,3
175,15,1.471886390458888,3
175,16,1.1692838280250923,3
175,17,0.8459376513535782,3
175,18,0.814933309388567,3
175,19,0.9137243482527365,3
175,20,1.1393782754834347,3
175,21,1.560347023513868,3
175,22,2.1170664765831675,3
175,23,2.543781742917719,3
175,24,2.7714466580277883,3
175,25,2.9020582400458093,3
175,26,3.044953735953348,3
175,27,3.111316601367482,3
175,28,3.041921986475485,3
175,29,2.7747138517019314,3
175,30,2.3262672608373767,3
175,31,1.8270407439456895,3
175,32,1.3757739946972016,3
175,33,1.02503716010368,3
175,34,0.83950566941056,3
175,35,0.7446018698331007,3
175,36,0.6541476491066038,3
175,37,0.5685228499498916,3
175,38,0.5039307615345633,3
175,39,0.48964373841174447,3
175,40,0.5013806556802801,3
175,41,0.5213445685439904,3
175,42,0.5240985258956148,3
175,43,0.5237167545250503,3
175,44,0.5367892890246643,3
175,45,0.569679943006771,3
175,46,0.6235399860505345,3
175,47,0.700126996389113,3
175,48,0.7881871505591531,3
175,49,0.8447446065822999,3
175,50,0.868619189466439,3
175,51,0.8556048614961627,3
175,52,0.8151718203829075,3
175,53,0.7583020497028318,3
175,54,0.7381184328023019,3
175,55,0.8704458555050657,3
175,56,1.291290987953741,3
175,57,2.0417849354305564,3
175,58,3.120973320268213,3
175,59,4.484538097664941,3
175,60,6.251440575524956,3
175,61,8.392757568223185,3
175,62,10.935169917274155,3
175,63,13.451035508167024,3
175,64,15.474611631584256,3
175,65,16.30791229935307,3
175,66,16.336571362701008,3
175,67,16.094722785129175,3
175,68,16.13374214410585,3
175,69,16.69485626991647,3
175,70,17.563643316110454,3
175,71,18.153609664497093,3
175,72,18.362999462074132,3
175,73,18.246475544777024,3
175,74,17.883955588562074,3
175,75,17.13254281729432,3
175,76,15.22199539661596,3
175,77,12.779303109415235,3
175,78,9.953459784436443,3
175,79,7.157650560890667,3
175,80,4.758402290564718,3
175,81,3.506441186014,3
175,82,3.472814253752854,3
175,83,3.682056916847624,3
175,84,3.9326211437749703,3
175,85,4.90888979463894,3
175,86,7.054542289438518,3
175,87,10.131907643917136,3
175,88,13.830997462798804,3
175,89,17.925293194201338,3
175,90,22.11529008329517,3
175,91,26.011630059329523,3
175,92,29.42025683696466,3
175,93,32.046599023240084,3
175,94,33.69331157904168,3
175,95,34.2394101320729,3
175,96,33.94958396436297,3
175,97,32.91260129688013,3
175,98,30.975271018381985,3
175,99,27.82907559238171,3
175,100,23.066657016830938,3
176,9,3.485736480715161,3
176,10,4.266510601335512,3
176,11,4.492693531117271,3
176,12,3.972759896239461,3
176,13,2.8217467008277533,3
176,14,1.5297312085123678,3
176,15,0.6306003307551085,3
176,16,0.3796289740592916,3
176,17,0.8988243707354319,3
176,18,1.8075967293778485,3
176,19,2.583189559762158,3
176,20,3.002485344332474,3
176,21,3.071383119149504,3
176,22,3.017748385736255,3
176,23,2.8799934900415796,3
176,24,2.701916865370224,3
176,25,2.4597135083990267,3
176,26,2.1646110676712755,3
176,27,1.8588677824096957,3
176,28,1.5605441552321226,3
176,29,1.3042221790323272,3
176,30,1.1158338872361384,3
176,31,1.0086157616597011,3
176,32,0.9500664762741362,3
176,33,0.9025334388732121,3
176,34,0.8646752588869565,3
176,35,0.8238932901873757,3
176,36,0.7832570606721803,3
176,37,0.7732758261827752,3
176,38,0.7915961360849829,3
176,39,0.8084118997136664,3
176,40,0.7935045533961165,3
176,41,0.7148985728851994,3
176,42,0.6001496978786239,3
176,43,0.4831868462034801,3
176,44,0.4293872825467952,3
176,45,0.4518494980205367,3
176,46,0.5379508798668731,3
176,47,0.6087241485188338,3
176,48,0.6383640590216643,3
176,49,0.6182416981220504,3
176,50,0.5738487470702733,3
176,51,0.5256035684177801,3
176,52,0.4894435355507419,3
176,53,0.4873698399110263,3
176,54,0.5455747466640919,3
176,55,0.6867907310656741,3
176,56,0.9287997773029466,3
176,57,1.3862892519545222,3
176,58,2.310765449132748,3
176,59,3.891842424899034,3
176,60,5.998348370742903,3
176,61,8.262004498466846,3
176,62,10.3214005153344,3
176,63,12.13798855875054,3
176,64,13.92492371452971,3
176,65,15.656985937153388,3
176,66,16.869522909811135,3
176,67,17.433532347698755,3
176,68,17.558198195838784,3
176,69,17.585191258538327,3
176,70,17.82592012761797,3
176,71,17.961015884830616,3
176,72,16.298436824276614,3
176,73,13.09839490684082,3
176,74,9.26478570254269,3
176,75,6.128006922974532,3
176,76,4.403110063413828,3
176,77,3.770349058707482,3
176,78,3.743132056961461,3
176,79,3.5571336943048495,3
176,80,2.8592387919097666,3
176,81,2.2542529220089444,3
176,82,2.5202415769223814,3
176,83,3.957455454371668,3
176,84,6.348622725234157,3
176,85,9.37711826694535,3
176,86,12.880372760713152,3
176,87,16.199225433613325,3
176,88,18.980029680588906,3
176,89,21.14845746919967,3
176,90,22.571262830304715,3
176,91,23.41284636387056,3
176,92,23.940827728502803,3
176,93,24.381858978584695,3
176,94,24.910931813940564,3
176,95,25.16575865909882,3
176,96,24.954518917211587,3
176,97,24.147379216551034,3
176,98,22.76643764964399,3
176,99,20.81487627614463,3
176,100,18.139068412672476,3
177,9,1.8493415226748005,3
177,10,2.792564747311877,3
177,11,3.7403079155006487,3
177,12,4.399981943727771,3
177,13,4.608354481122893,3
177,14,4.238871263060434,3
177,15,3.3084758888463477,3
177,16,2.3306403526957995,3
177,17,1.6670884670669686,3
177,18,1.3575449315462391,3
177,19,1.3826429674787728,3
177,20,1.5737584967369456,3
177,21,1.829431726731562,3
177,22,2.0506315388080045,3
177,23,2.2339429306218213,3
177,24,2.3790928739237684,3
177,25,2.588567923899315,3
177,26,2.909825759836655,3
177,27,3.207107722451077,3
177,28,3.35382383004229,3
177,29,3.241902992752285,3
177,30,2.8405581145025036,3
177,31,2.3592709695119307,3
177,32,1.8928693372908638,3
177,33,1.5494762590146562,3
177,34,1.388615876860849,3
177,35,1.267053509888378,3
177,36,1.1492011869519105,3
177,37,1.005743114088319,3
177,38,0.8576001532789826,3
177,39,0.7377374054455981,3
177,40,0.6875140791008274,3
177,41,0.6855662168368758,3
177,42,0.6877509487122809,3
177,43,0.6698684910084367,3
177,44,0.6196226691518321,3
177,45,0.5771911856750583,3
177,46,0.5607017510505664,3
177,47,0.5876992195670122,3
177,48,0.6728882616351142,3
177,49,0.7810819327020312,3
177,50,0.8563800485685261,3
177,51,0.8643023070584683,3
177,52,0.8147663934824816,3
177,53,0.7440404149059547,3
177,54,0.6770906285282714,3
177,55,0.6751310267301716,3
177,56,0.8436319542106488,3
177,57,1.3059015842361827,3
177,58,2.1531886343606326,3
177,59,3.3604538836756537,3
177,60,4.922307256087106,3
177,61,6.857846856426253,3
177,62,9.082915495298009,3
177,63,11.272155811103042,3
177,64,13.166064943857414,3
177,65,14.875447271225159,3
177,66,16.075802333784353,3
177,67,17.086903356606573,3
177,68,17.896536113370423,3
177,69,18.50172813665711,3
177,70,18.67484882140456,3
177,71,18.083134162365436,3
177,72,16.84006289659604,3
177,73,15.330791801956224,3
177,74,14.108018367571512,3
177,75,12.851975488827888,3
177,76,11.001140395107216,3
177,77,9.125166353592522,3
177,78,7.681102557048146,3
177,79,6.561168714292633,3
177,80,5.4470743499547325,3
177,81,4.461424316279269,3
177,82,3.489473871781615,3
177,83,2.6958869200121636,3
177,84,2.6119091617418517,3
177,85,3.895112666306156,3
177,86,6.328077200969437,3
177,87,9.504575012963247,3
177,88,13.087771452041892,3
177,89,16.90423963887417,3
177,90,20.738625164890614,3
177,91,24.473536145675805,3
177,92,28.045406232747535,3
177,93,31.006977327856916,3
177,94,32.81921728554901,3
177,95,33.40071432532957,3
177,96,32.73249757286415,3
177,97,31.11173477380472,3
177,98,28.698777494106782,3
177,99,24.99977725820247,3
177,100,20.10061596546491,3
178,9,1.8220823621935869,3
178,10,2.25928344264461,3
178,11,2.7381610282793094,3
178,12,3.15412797360468,3
178,13,3.239068462952787,3
178,14,2.840998023649006,3
178,15,1.9495239395398076,3
178,16,1.002384808916769,3
178,17,0.3289014259647584,3
178,18,0.2086491337138822,3
178,19,0.6881543379477472,3
178,20,1.5150981020517824,3
178,21,2.207522705534857,3
178,22,2.5203329082334074,3
178,23,2.5161402089630056,3
178,24,2.4425248786274665,3
178,25,2.323366001958598,3
178,26,2.217457488802373,3
178,27,2.1568797629009455,3
178,28,2.207532892331376,3
178,29,2.3608786181768306,3
178,30,2.5757309063415614,3
178,31,2.814088784148985,3
178,32,2.983382533627291,3
178,33,2.926585098083747,3
178,34,2.707947484725885,3
178,35,2.341670607627788,3
178,36,1.878529553539935,3
178,37,1.4488617559379307,3
178,38,1.090620127636751,3
178,39,0.8338370384597956,3
178,40,0.6749481939230871,3
178,41,0.5926801486422832,3
178,42,0.5606429439275814,3
178,43,0.5601961575106026,3
178,44,0.5773314062591205,3
178,45,0.6078035510466261,3
178,46,0.6480755929658876,3
178,47,0.699416639245762,3
178,48,0.7353453871564805,3
178,49,0.7459627068179647,3
178,50,0.7408479459008185,3
178,51,0.7118125287483764,3
178,52,0.6448515431417026,3
178,53,0.561814969512577,3
178,54,0.5047678469518735,3
178,55,0.5439110058724439,3
178,56,0.710662765849555,3
178,57,1.0644420357135582,3
178,58,1.6262806880536818,3
178,59,2.4490967648203297,3
178,60,3.558295232967893,3
178,61,5.169036852424483,3
178,62,7.261032036308632,3
178,63,9.48333271905648,3
178,64,11.404278238985121,3
178,65,13.007270749660602,3
178,66,14.23454184158407,3
178,67,15.318417714558995,3
178,68,16.450703022841093,3
178,69,17.367540799428927,3
178,70,17.866179054497277,3
178,71,17.91836261071247,3
178,72,17.501003568736742,3
178,73,17.063164588473118,3
178,74,16.32880170201745,3
178,75,14.718216219230696,3
178,76,12.149597008173275,3
178,77,9.477738091391377,3
178,78,7.346151979420041,3
178,79,5.751301537209185,3
178,80,4.349735867271979,3
178,81,3.395182497523952,3
178,82,2.8538133960175,3
178,83,2.7430675486451395,3
178,84,3.2129077577344036,3
178,85,4.730235829142149,3
178,86,7.2084160633763705,3
178,87,10.262670130223395,3
178,88,13.640829050748042,3
178,89,17.148637270737844,3
178,90,20.44426259253061,3
178,91,23.474859737000354,3
178,92,26.360687507337353,3
178,93,29.17922905071206,3
178,94,31.34151912861768,3
178,95,32.72036493072288,3
178,96,33.27395564931404,3
178,97,32.965185793955875,3
178,98,31.97811578127938,3
178,99,29.633909085993807,3
178,100,25.247582181481857,3
179,9,2.749623757988247,3
179,10,3.4717024939705796,3
179,11,4.277541551264118,3
179,12,4.9906942231332625,3
179,13,5.2037621414222555,3
179,14,4.766885820986818,3
179,15,3.4888156784236113,3
179,16,2.024430662799693,3
179,17,0.8024037422774771,3
179,18,0.2223048363231846,3
179,19,0.4996204713112497,3
179,20,1.3613897758745728,3
179,21,2.2648903267691183,3
179,22,2.7302643473906927,3
179,23,2.725042095351361,3
179,24,2.4629689279169757,3
179,25,2.2110566843141877,3
179,26,2.0623565312524574,3
179,27,2.033181928520629,3
179,28,2.1853890777355813,3
179,29,2.5319806502999906,3
179,30,2.999051549847041,3
179,31,3.5630229777902356,3
179,32,3.9780251610930515,3
179,33,4.0899809981276825,3
179,34,3.8177038128262413,3
179,35,3.0785029959282757,3
179,36,2.2297190195594845,3
179,37,1.3657809659693723,3
179,38,0.6768752582214292,3
179,39,0.3263767021398767,3
179,40,0.2284265400942272,3
179,41,0.29237060003330784,3
179,42,0.39397773053104773,3
179,43,0.5012452836501412,3
179,44,0.6189951842570172,3
179,45,0.763191668753085,3
179,46,0.9083346615849202,3
179,47,0.9866251255732775,3
179,48,1.0028519752829186,3
179,49,0.9734196921900139,3
179,50,0.8621714458622203,3
179,51,0.7141826131855822,3
179,52,0.5560396663286341,3
179,53,0.49107164090632066,3
179,54,0.5962445991988315,3
179,55,0.9422148632589809,3
179,56,1.587646585082124,3
179,57,2.617192623528401,3
179,58,3.9859222256789324,3
179,59,5.543498789094098,3
179,60,7.200925636218005,3
179,61,8.982863665444496,3
179,62,10.96701675421498,3
179,63,12.832782522265115,3
179,64,14.161766316665465,3
179,65,14.634806573533439,3
179,66,14.576280520025858,3
179,67,14.487210310632376,3
179,68,14.948966806789654,3
179,69,16.035995065008727,3
179,70,17.383576587646726,3
179,71,18.12199739152898,3
179,72,17.33913017321174,3
179,73,15.594904171715458,3
179,74,13.577771513470347,3
179,75,12.090577595579704,3
179,76,10.658322231315468,3
179,77,8.900790100288848,3
179,78,6.621752785086885,3
179,79,4.58302839904456,3
179,80,3.1739075341240426,3
179,81,2.890439347987606,3
179,82,3.094045227366072,3
179,83,3.333590057357047,3
179,84,3.8750259962268676,3
179,85,5.289354709569697,3
179,86,7.459291653866455,3
179,87,10.143448398856332,3
179,88,13.143340735263127,3
179,89,16.3949986430123,3
179,90,19.593487113379883,3
179,91,22.6331230358961,3
179,92,25.604324553419065,3
179,93,28.30832486328963,3
179,94,30.339399813705526,3
179,95,31.65845086081985,3
179,96,32.15976071743045,3
179,97,32.03064831548149,3
179,98,31.068283639480903,3
179,99,28.560497643896902,3
179,100,24.08206547968889,3
180,9,2.144288737282922,1
180,10,2.141888700123095,1
180,11,1.879527052482008,1
180,12,1.5870759963489116,1
180,13,1.4046374971339526,1
180,14,1.210727624960939,1
180,15,0.9364826367723341,1
180,16,0.7055676060789847,1
180,17,0.5316656547866908,1
180,18,0.4779606464783552,1
180,19,0.4940631084450169,1
180,20,0.5955393972799441,1
180,21,0.8072299979456735,1
180,22,1.1199876113935934,1
180,23,1.4058972653466675,1
180,24,1.562777771398406,1
180,25,1.5754359985923685,1
180,26,1.4846989178966377,1
180,27,1.3798789026905944,1
180,28,1.2635628380788158,1
180,29,1.1525882349012508,1
180,30,1.0512166246167425,1
180,31,0.9603710583046665,1
180,32,0.8779273570035865,1
180,33,0.8015362660374082,1
180,34,0.7315862181159271,1
180,35,0.6685296657653222,1
180,36,0.6156051225277209,1
180,37,0.5746922200560783,1
180,38,0.5492632553199213,1
180,39,0.5443808694076002,1
180,40,0.5655018608947663,1
180,41,0.6102845839550795,1
180,42,0.6669828132385277,1
180,43,0.7180078462271127,1
180,44,0.7536254823160914,1
180,45,0.7741698032343529,1
180,46,0.7713097508707788,1
180,47,0.7430124384092877,1
180,48,0.6969756154326016,1
180,49,0.6160197902505682,1
180,50,0.49166011800996584,1
180,51,0.33775987955204206,1
180,52,0.21505354819435193,1
180,53,0.21919981610151973,1
180,54,0.3845355117832124,1
180,55,0.7055153400696205,1
180,56,1.153005427660338,1
180,57,1.7533664072472903,1
180,58,2.5797301993042843,1
180,59,3.622347161660676,1
180,60,4.7497367450980015,1
180,61,5.678786581678244,1
180,62,6.447281165014749,1
180,63,7.033485013336226,1
180,64,7.548570844484007,1
180,65,8.020947039316935,1
180,66,8.462358937025765,1
180,67,8.75215652338452,1
180,68,8.951298201315053,1
180,69,9.139462957170746,1
180,70,9.246776047825398,1
180,71,9.368674265644325,1
180,72,9.886927639315722,1
180,73,9.835928257502301,1
180,74,8.885491419338512,1
180,75,6.77646941315021,1
180,76,3.743362456194924,1
180,77,1.5870396957649986,1
180,78,1.0929072415039227,1
180,79,1.630975578762939,1
180,80,1.947107332630388,1
180,81,1.9088120807792823,1
180,82,1.715051871085653,1
180,83,1.8574009460296357,1
180,84,2.4267163935572187,1
180,85,3.887268477844474,1
180,86,6.485189284704451,1
180,87,10.213234079895978,1
180,88,14.805909256229695,1
180,89,20.06584561466424,1
180,90,25.7584741838893,1
180,91,31.687236579421576,1
180,92,37.24532432055869,1
180,93,41.870059782765935,1
180,94,45.169842791058905,1
180,95,46.957588789469035,1
180,96,47.075061834031345,1
180,97,45.140930330326995,1
180,98,40.841555487449746,1
180,99,34.59613505271205,1
180,100,27.066080301587867,1
181,9,2.1071169076401697,1
181,10,1.9170528633760933,1
181,11,1.4515378312599079,1
181,12,0.9148028421525285,1
181,13,0.528620275396747,1
181,14,0.35792725428223254,1
181,15,0.3348407652017114,1
181,16,0.3477014720634333,1
181,17,0.43331769571949036,1
181,18,0.63798863373042,1
181,19,0.9171017997826503,1
181,20,1.204929519055112,1
181,21,1.3625078693839767,1
181,22,1.4426902592667994,1
181,23,1.4816347012821407,1
181,24,1.4982490483275892,1
181,25,1.4681438253288708,1
181,26,1.3940993433789852,1
181,27,1.3090869952628013,1
181,28,1.2706792176347266,1
181,29,1.240831762227781,1
181,30,1.2178179106773257,1
181,31,1.1931972861375402,1
181,32,1.1595157556776925,1
181,33,1.1102181258763932,1
181,34,1.0484298703138843,1
181,35,0.9813743301904495,1
181,36,0.9143837089542962,1
181,37,0.8588434077079222,1
181,38,0.8123534449426747,1
181,39,0.7701900721411548,1
181,40,0.7101203568163738,1
181,41,0.6471810479672973,1
181,42,0.58977055819244,1
181,43,0.5416632352895014,1
181,44,0.5130272047155711,1
181,45,0.4931033522253162,1
181,46,0.4816289949268737,1
181,47,0.4785782807093674,1
181,48,0.47422713234450775,1
181,49,0.43604509400097463,1
181,50,0.35613520882059685,1
181,51,0.25032693013133095,1
181,52,0.19708369581892154,1
181,53,0.2731601237803204,1
181,54,0.512733440850409,1
181,55,0.9460536897647892,1
181,56,1.600517507057291,1
181,57,2.4658662748334774,1
181,58,3.4835393486338844,1
181,59,4.47872775906684,1
181,60,5.361108601769666,1
181,61,6.095606007612136,1
181,62,6.738319201957469,1
181,63,7.31206572170643,1
181,64,7.862594770288566,1
181,65,8.355159764366592,1
181,66,8.775195922673172,1
181,67,8.986531696792182,1
181,68,9.121781056228674,1
181,69,9.191165375135588,1
181,70,9.171155832275486,1
181,71,9.319022868137017,1
181,72,9.78008714820911,1
181,73,9.6524376247144,1
181,74,8.280340472232284,1
181,75,5.557192001403867,1
181,76,2.6365363430410387,1
181,77,0.8236990478788873,1
181,78,0.6949593248530112,1
